datetime,open,high,low,close,volume,adx_14,plus_di_14,minus_di_14,adx_signal,williams_r_14,williams_r_signal,cci_20,cci_signal,mfi_14,mfi_signal,aroon_up_25,aroon_down_25,aroon_signal,adx_formula,williams_r_formula,cci_formula,mfi_formula,aroon_formula,live_execution_rule
2026-03-20 10:05:00-04:00,247.1708984375,247.63999938964844,247.1199951171875,247.4550018310547,373711,16.5703,21.176,24.2311,,-68.9338,,-99.1672,bull_recover_from_oversold,23.3536,,29.1667,79.1667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:10:00-04:00,247.4499969482422,247.70419311523438,247.22000122070312,247.64089965820312,330194,15.7524,20.7814,23.0237,,-62.0993,,-78.3169,,23.9571,,25.0,75.0,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:15:00-04:00,247.6300048828125,248.3300018310547,247.59109497070312,247.94009399414062,526971,15.2879,25.6192,21.2809,,-51.0995,,-23.6201,,25.46,,20.8333,70.8333,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:20:00-04:00,247.9550018310547,248.25999450683594,247.86000061035156,248.08999633789062,232951,14.8566,24.5364,20.3816,,-45.5884,,-3.5536,,26.687,,16.6667,66.6667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:25:00-04:00,248.0850067138672,248.4600067138672,247.75,247.75999450683594,332227,14.7687,24.8081,18.8581,,-57.7208,,-7.7827,,26.5371,,12.5,62.5,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:30:00-04:00,247.80999755859375,248.07000732421875,247.6804962158203,247.84500122070312,286601,14.5432,23.7588,18.8152,,-54.5956,,-20.7062,,24.5012,,8.3333,58.3333,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:35:00-04:00,247.85499572753906,247.85499572753906,247.16009521484375,247.20559692382812,302255,13.672,21.9733,23.0292,,-72.2978,,-77.2803,,18.5135,,4.1667,54.1667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:40:00-04:00,247.19500732421875,248.02999877929688,247.17999267578125,248.01409912109375,352212,12.8446,21.8486,20.9547,,-34.6929,,-24.6107,,53.5453,bull_money_flow_recover,0.0,50.0,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:45:00-04:00,248.0,248.25999450683594,247.85000610351562,248.0404052734375,259780,12.4804,23.3795,20.018,,-33.4694,,23.7318,,60.0053,,0.0,45.8333,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:50:00-04:00,248.02999877929688,248.3000030517578,247.94000244140625,248.1300048828125,548962,12.2128,22.8821,19.2062,,-32.4739,,37.2354,,59.8304,,29.1667,41.6667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 10:55:00-04:00,248.1300048828125,248.85000610351562,248.1199951171875,248.18499755859375,416459,12.8563,27.15,17.6437,,-32.7591,,72.1364,,58.5258,,25.0,37.5,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 11:00:00-04:00,248.1999969482422,248.63999938964844,248.0301055908203,248.218994140625,225574,13.2503,25.2982,17.4455,,-31.0844,,60.7829,,52.7335,,20.8333,33.3333,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 11:05:00-04:00,248.2449951171875,248.52940368652344,248.00999450683594,248.17999267578125,591407,13.5684,23.8089,16.6464,,-33.0056,,58.7034,,52.8094,,16.6667,29.1667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 11:10:00-04:00,248.1699981689453,248.3153076171875,247.85000610351562,248.19500732421875,2231104,13.4767,22.5293,17.5997,,-37.861,,41.3916,,43.3676,,12.5,25.0,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 11:15:00-04:00,248.24000549316406,248.38499450683594,247.94000244140625,248.19000244140625,261761,13.524,22.169,16.6766,,-39.0555,,45.5215,,42.4576,,8.3333,20.8333,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
2026-03-20 11:20:00-04:00,248.17999267578125,248.64999389648438,247.77999877929688,248.1699981689453,871746,14.0567,22.9935,15.0182,,-40.2393,,46.9189,,46.655,,4.1667,16.6667,,"ADX 14 Wilder: +DM/-DM from high/low movement, TR/ATR Wilder EMA alpha=1/14, +DI/-DI, DX, ADX. Signals: trend_strength_on when ADX crosses above 25; bull/bear DI cross only if ADX>20.","Williams %R 14: -100*(highest_high14-close)/(highest_high14-lowest_low14). Bull when crosses above -80, bear when crosses below -20.","CCI 20: typical price=(H+L+C)/3, SMA20, mean absolute deviation, CCI=(TP-SMA)/(0.015*MAD). Bull when crosses above -100, bear when crosses below +100.","MFI 14: typical price*volume positive/negative money flow sums. MFI=100-(100/(1+PMF/NMF)). Bull when crosses above 30, bear when crosses below 70.","Aroon 25: bars since highest high/lowest low converted to 0-100. Bull when Aroon Up crosses above Down, bear when Down crosses above Up.",Signal candle close = confirmation only. Earliest live entry = next candle/open. No same-candle execution.
